,segment_id,split_index,nucleus_id,cell_type,syn_density_post,syn_density_head,syn_density_neck,syn_density_shaft,skeletal_length_processed_syn,spine_density,skeletal_length_processed_spine,allen_e_i,allen_e_i_n_nuc,allen_cell_type,allen_cell_type_n_nuc,allen_cell_type_e_i,cell_type_manual
0,864691135585319036,0,189149,excitatory,1.105260913229716,0.39495737183990504,0.02192883416371229,0.46598772597888616,4195389.472744569,0.6752005348048713,3933646.1733810194,excitatory,1,,,,
1,864691135538120050,0,223037,excitatory,0.8791195327488862,0.3525660797912658,0.012082456469885736,0.3861553087775481,4138231.3376936046,0.5381420865544755,3911606.34448336,excitatory,1,23P,1.0,excitatory,
2,864691135564655959,0,225498,excitatory,0.5587289224143204,0.29156006712787885,0.011344749693691784,0.1979658821549216,1762930.0372418922,0.38326640526692723,1667247.6147628077,excitatory,1,4P,1.0,excitatory,
3,864691135748568361,0,230236,excitatory,0.8939913589242884,0.38354653197868194,0.02614009821416048,0.32271139431663576,2104047.1825850173,0.5653808604939348,2018108.6409667032,inhibitory,1,4P,1.0,excitatory,
4,864691135758569550,0,236197,excitatory,0.8707248993592038,0.2952457992080059,0.014627562411869915,0.4376720647972656,2597835.4376504943,0.4838761854289001,2442773.6590348915,excitatory,1,5P_IT,1.0,excitatory,
5,864691136194042326,0,258307,excitatory,1.1981739084412364,0.5229495915971661,0.02747464461641389,0.4368002822067158,2147434.5100264642,0.7149539092813708,2054677.9043093163,excitatory,1,23P,1.0,excitatory,
6,864691135233108569,0,262773,excitatory,0.5714724362778791,0.29459952771193476,0.012661870818564533,0.23297842306158736,1184659.0614403805,0.31410271178111754,1107917.84644796,excitatory,1,4P,1.0,excitatory,
7,864691135740225387,0,264870,excitatory,0.8373547827634122,0.28609621744416586,0.01395591304605687,0.3641621060455465,2292934.8939331016,0.49831554366028774,2191382.5765476013,excitatory,1,5P_IT,1.0,excitatory,
8,864691136105498585,0,269247,excitatory,0.2813023853685203,0.04438696416071327,0.0049935334680802435,0.20473487219128997,1802330.966144508,0.11029503916324626,1767985.2283418027,excitatory,1,5P_NP,1.0,excitatory,
9,864691134988386682,0,269380,excitatory,0.6513471071900557,0.26426082634567977,0.01240661156552487,0.304789090793061,2418065.548482482,0.37769053919494777,2356426.512289787,excitatory,1,5P_IT,1.0,excitatory,
10,864691136333776819,0,271518,excitatory,0.8511907437937162,0.27939848842083814,0.007088333744291877,0.45188127619860713,1692922.5446901976,0.4265016753544926,1556852.0321710517,excitatory,1,5P_NP,1.0,excitatory,
11,864691135771629819,0,294545,excitatory,0.7995075672432744,0.44876446434922745,0.014669863619142652,0.27606016083295715,1499673.1102048066,0.41819420787939104,1389306.6643514175,excitatory,1,4P,1.0,excitatory,
12,864691135748575017,0,296726,excitatory,1.2147803440883664,0.4888863511786387,0.03624822755887245,0.4548068209950834,3227744.027207256,0.7246617228402783,3031759.4137426764,excitatory,1,23P,1.0,excitatory,
13,864691136105484249,0,300763,excitatory,0.7792041760662951,0.3989067306744781,0.019086446443754932,0.2629157997627242,2095727.9878092739,0.4742086677857982,2037077.9060418732,excitatory,1,4P,1.0,excitatory,
14,864691135212632448,0,301095,excitatory,0.8256339666233029,0.29458844591423294,0.010109803672938402,0.413659466951063,3560900.0099936305,0.47563998827394327,3361786.307754808,excitatory,1,5P_IT,1.0,excitatory,
